#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5, 3053, 1, A2,    -0,03,   196,14, 2147483647,   0,2,     pad,   68,91,  98494,00,  238,37,  195,50,    0,39,    0,39, 14,5, 4,07, 0,00, 4,07,  79,97,  -3,55,   0,17,   7,11,  -0,07,   2,27,   0,28,  -0,13,   0,04, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,02,   196,15, 2147483647,   0,2,     pad,   68,91,  98487,00,  238,97,  196,09,    0,50,    0,50, 14,5, 4,07, 0,00, 4,07,  80,95,  -1,24,   1,46,  17,78,  -0,68,   5,44,   0,20,  -0,18,   0,05, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,01,   196,16, 2147483647,   0,2,     pad,   67,85,  98472,00,  240,24,  197,37,    0,76,    0,76, 14,5, 4,07, 0,00, 4,07,  81,29,   0,60,   0,56,  19,49,  -0,19,   4,89,   0,13,  -0,20,   0,06, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,     0,00,   196,17, 2147483647,   0,2,     pad,   65,20,  98481,00,  239,48,  196,60,    0,60,    0,60, 14,5, 4,07, 0,00, 4,07,  81,51,  -2,63,   0,82,  19,18,  -1,35,   3,92,   0,06,  -0,22,   0,06, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,     0,01,   196,18, 2147483647,   0,2,     pad,   65,20,  98481,00,  239,48,  196,60,    0,60,    0,60, 14,5, 4,07, 0,00, 4,07,  80,63,   1,55,  -1,40,  26,99,  -0,01,   9,22,  -0,01,  -0,24,   0,05, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,     0,01,   196,18, 2147483647,   0,3,   boost,   65,20,  98481,00,  239,48,  196,60,    0,60,    0,60, 14,5, 4,07, 0,00, 4,07,  80,63,   1,55,  -1,40,  26,99,  -0,01,   9,22,  -0,01,  -0,24,   0,05, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,     0,02,   196,19, 2147483647,   0,3,   boost,   67,85,  98495,00,  238,29,  195,41,    1,27,    1,27, 14,6, 4,07, 0,00, 4,07,  77,96,   5,58,  -0,34,  42,60,   0,17,   6,72,  -0,09,  -0,27,   0,04, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,     0,02,   196,19, 2147483647,   0,3,   boost,   67,85,  98495,00,  238,29,  195,41,    1,27,    1,27, 14,6, 4,06, 0,00, 4,05,  77,96,   5,58,  -0,34,  42,60,   0,17,   6,72,  -0,09,  -0,27,   0,04, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,     0,03,   196,20, 2147483647,   0,3,   boost,   65,73,  98466,00,  240,76,  197,88,    1,94,    1,94, 14,5, 4,06, 0,00, 4,05,  79,18,  13,92,  -0,14,   4,43,  -0,50,  21,78,  -0,18,  -0,30,   0,03, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,     0,04,   196,21, 2147483647,   0,3,   boost,   65,73,  98448,00,  242,29,  199,41,    2,59,    2,59, 14,5, 4,06, 0,00, 4,05,  78,36,  13,95,  -0,38,   1,14,  -1,29,   6,72,  -0,31,  -0,33,  -0,01, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
